6.001992477834202866e+00	5.059872802431471683e+01	1.000000000000000000e+00	5.954746983393375359e+01	1.000000000000000000e+00	1.000000000000000000e+00
8.001939922386579696e+00	1.014627231909939553e+02	1.000000000000000000e+00	1.150032637990898792e+02	1.000000000000000000e+00	1.000000000000000000e+00
1.000205279402480052e+01	1.524868204133640006e+02	1.000000000000000000e+00	1.702261922474459368e+02	1.000000000000000000e+00	1.000000000000000000e+00
1.200198073590667036e+01	1.979479756068983534e+02	9.501246832452926450e-01	2.196158928407261328e+02	9.786224337015261288e-01	5.758924894089411106e-01
1.400214169977699541e+01	2.357406935999181030e+02	7.927020838957739013e-01	2.611014249920636985e+02	8.577412297155091458e-01	4.178843129121630473e-01
1.600210410541376405e+01	2.655965230474777741e+02	6.595645735917003982e-01	2.944117209073946242e+02	7.270505788496669508e-01	3.311126262681196031e-01
1.800218851404210341e+01	2.933473914376525045e+02	5.696087795831399347e-01	3.257634825679374444e+02	6.286483216563255594e-01	2.740867646920837064e-01
2.000232470648407457e+01	3.232739108550800324e+02	4.991568364024921989e-01	3.598854987415472237e+02	5.659963973700860018e-01	2.333294170340513840e-01
2.200231655963256117e+01	3.559464138492467669e+02	4.573371133508966069e-01	3.974083645267602378e+02	5.290771019703539579e-01	2.033262619499065782e-01
2.400244696437664516e+01	3.913393886346133286e+02	4.191394860857734495e-01	4.381509189104772872e+02	4.960568426365032924e-01	1.783661300438760533e-01
2.600251164142616744e+01	4.294619635292311841e+02	3.963302136107276219e-01	4.819752826474976928e+02	4.652616710724125637e-01	1.617638149471373743e-01
2.800253516381995667e+01	4.707959291728150220e+02	3.731473600265715063e-01	5.292605680269654158e+02	4.469389600120988737e-01	1.465196076521567692e-01
3.000265418761542691e+01	5.162651691274446648e+02	3.487539760064795602e-01	5.808698984474518738e+02	4.285439895433831858e-01	1.332752963647614308e-01
3.200266873087122121e+01	5.668831548284683777e+02	3.226655458701246371e-01	6.378068775600220306e+02	4.067447560223662051e-01	1.233627000247324856e-01
3.400276357016250017e+01	6.239898395495716841e+02	3.060672101000804224e-01	7.014159139951406132e+02	3.828061291781005293e-01	1.148428890420141596e-01
3.600280705936109626e+01	6.888458642505038370e+02	2.870124762622001113e-01	7.729509974668987979e+02	3.683453489037540329e-01	1.064464107546275601e-01
