6.108354725644449701e+00	1.486259111756456548e+02	1.000000000000000000e+00	9.284901919069229237e+00	1.000000000000000000e+00	1.000000000000000000e+00
8.139313721929804402e+00	2.357774246415035861e+02	1.000000000000000000e+00	3.094176740732831377e+01	1.000000000000000000e+00	1.000000000000000000e+00
1.016990643252684379e+01	3.211536912118524469e+02	1.000000000000000000e+00	5.589554871433434613e+01	9.752498907731561584e-01	7.840299366157135186e-01
1.220009687459285175e+01	4.007422471528889787e+02	1.000000000000000000e+00	7.798803753415586471e+01	7.855825045583804123e-01	6.944964367316911469e-01
1.423014312679266702e+01	4.727833409389371013e+02	9.629140647511824636e-01	9.476737680729762303e+01	5.298378840597491868e-01	4.688762076938741696e-01
1.626033702714074991e+01	5.377999442677310071e+02	8.680466448383861167e-01	1.060835663970782150e+02	3.725920196019908981e-01	3.641951233440090530e-01
1.829037069243121749e+01	6.063904415178624276e+02	7.908848619870506580e-01	1.149181778935691085e+02	2.618201525247303985e-01	3.034013743962968301e-01
2.032033137193791461e+01	6.860306345580480638e+02	7.399169198745664255e-01	1.236850341817759613e+02	1.801994834990699734e-01	2.576341940328912283e-01
2.235023912959946912e+01	7.781875616858011426e+02	7.014797040497587899e-01	1.334808267965274240e+02	1.177068736386073650e-01	2.266154914730699466e-01
2.438025903940017969e+01	8.821621297849272878e+02	6.804231894092374056e-01	1.452412343610694165e+02	6.921404546620281428e-02	1.990431846626521950e-01
2.641024845369607732e+01	9.966977750849581525e+02	6.634491673179394589e-01	1.599692278814493989e+02	3.456340098415729839e-02	1.792975263353414062e-01
2.844021603899005868e+01	1.121091844175368351e+03	6.592465106861090662e-01	1.788606574128253328e+02	1.802856556198010468e-02	1.640846885939346023e-01
3.047016619814212746e+01	1.255538310572709634e+03	6.476595453768917432e-01	2.032167286502164529e+02	4.311784274839853930e-03	1.502260153554335342e-01
3.250010399673664807e+01	1.400966900410646758e+03	6.462845284098490684e-01	2.343564813845880508e+02	5.178471557849928606e-04	1.404611558082449196e-01
3.453003767409254721e+01	1.558762503893336998e+03	6.438500958817826580e-01	2.736177529102008634e+02	9.891191454816563450e-05	1.306162262177230637e-01
3.655996796346701672e+01	1.730538326306002546e+03	6.319426861310748489e-01	3.223071911461667582e+02	8.390712333251190897e-05	1.224970764039601118e-01
3.858989543308861414e+01	1.918011020999658740e+03	6.281328601785579613e-01	3.817322716326820569e+02	7.079433740503795049e-05	1.160177757178627311e-01
4.061982053268075532e+01	2.122954924171149742e+03	6.230587075221535320e-01	4.532060631388916363e+02	5.395023925947866082e-05	1.088063021734297919e-01
4.264974362013285969e+01	2.347166554793793694e+03	6.159025449703866562e-01	5.380537356308617518e+02	4.541155786063761751e-05	1.023661970880373195e-01
4.467966626547922004e+01	2.592480406816618142e+03	6.088456249316694935e-01	6.376245729556582091e+02	3.867641757328971457e-05	9.760462888147644622e-02
4.670958448612235259e+01	2.860773663651085826e+03	5.987907299695943708e-01	7.533118518052231138e+02	3.304120855633239164e-05	9.424561730705686979e-02
4.873949885641648194e+01	3.153914680998201220e+03	5.896144183629087321e-01	8.865213304631523670e+02	2.833742412063761356e-05	8.926701542736807660e-02
5.076939721008198347e+01	3.473875576633375658e+03	5.798459684941812409e-01	1.038723015708583716e+03	2.468394321295953306e-05	8.650913039289542805e-02
5.279930350531528660e+01	3.822652521328711828e+03	5.672226567552187682e-01	1.211446286100470388e+03	1.951425013593560521e-05	8.202813904275521595e-02
5.482924513781171783e+01	4.202215820657277618e+03	5.562099962614697191e-01	1.406259660441066217e+03	1.714061123037239901e-05	7.804582250603786520e-02
5.685917360510745056e+01	4.614729514599547656e+03	5.449279327669160899e-01	1.624768339143770845e+03	1.527555979854347665e-05	7.516638894117980141e-02
5.888907335429541945e+01	5.062297411694319635e+03	5.329924365229937733e-01	1.868650631389836008e+03	1.237890926147384527e-05	7.240033830041595064e-02
6.091897457493400481e+01	5.547157826923302309e+03	5.211539976603600799e-01	2.139656901498330626e+03	1.113584407084278778e-05	6.988976941985657054e-02
6.294891697398687569e+01	6.071518845906210117e+03	5.132840802540078462e-01	2.439590384726670891e+03	1.015802393918347888e-05	6.853964561080955198e-02
6.497881199462466384e+01	6.637710841674147559e+03	5.008130074518258867e-01	2.770288624883931334e+03	8.421686492717907752e-06	6.545016498233702240e-02
6.700873283508747136e+01	7.248231620633679086e+03	4.885947715242483502e-01	3.133695002276326250e+03	7.745296676560252576e-06	6.266050114741725241e-02
6.903864984642574143e+01	7.905419394777909474e+03	4.820974060420502028e-01	3.531787732908831003e+03	6.533417238430756965e-06	6.091812396693525172e-02
7.106855561006130984e+01	8.611965472153582596e+03	4.695689460591940256e-01	3.966656163254327566e+03	6.113250317288460104e-06	5.905549993134880105e-02
7.309847644280307577e+01	9.370508684664000612e+03	4.627214042553078333e-01	4.440503645676466476e+03	5.191664850164544581e-06	5.749181376327387738e-02
7.512838475257851201e+01	1.018385536256027081e+04	4.505343583250949746e-01	4.955584282555407299e+03	4.937849668107732150e-06	5.644742832288082018e-02
