6.103363841203176321e+00	1.931561853057455380e+01	1.000000000000000000e+00	1.621600274343366266e+02	1.000000000000000000e+00	1.000000000000000000e+00
8.121029604243625855e+00	7.240019271454396232e+01	1.000000000000000000e+00	2.861117063572543202e+02	1.000000000000000000e+00	1.000000000000000000e+00
1.013064897553310040e+01	1.618599579645726578e+02	1.000000000000000000e+00	4.367757312799365650e+02	1.000000000000000000e+00	1.000000000000000000e+00
1.213467277979166958e+01	2.907028207766415449e+02	9.835753978171397627e-01	6.169649493523166939e+02	1.000000000000000000e+00	8.091019462538115992e-01
1.414016414595797855e+01	4.636557295591380239e+02	9.298099235579524446e-01	8.336468903375483706e+02	1.000000000000000000e+00	7.579326364767329238e-01
1.614194025417213396e+01	6.927529424254413470e+02	8.963706328552845104e-01	1.091199648204373261e+03	1.000000000000000000e+00	7.361696053411389551e-01
1.814623369860906266e+01	9.989627675085362171e+02	8.851621695054602279e-01	1.416256572358154699e+03	1.000000000000000000e+00	7.292004887104216460e-01
2.015206138010365322e+01	1.415069497595896792e+03	8.931789121262970754e-01	1.836559131218559969e+03	9.958585156948119854e-01	6.583477737737332136e-01
2.216750633002818915e+01	1.959794663375463415e+03	9.046362259558152763e-01	2.384931612219420913e+03	9.905419842164685518e-01	6.383079296631972710e-01
2.418534873610238733e+01	2.669052788462924582e+03	9.212801843042044414e-01	3.077670858025181587e+03	9.888247165828558671e-01	6.424687575537150197e-01
2.620169089973116527e+01	3.531557639811601803e+03	9.332569180105214635e-01	3.900742377570667031e+03	9.875807688572324494e-01	6.498383501911904059e-01
2.820231537430421653e+01	4.458610815714218006e+03	9.430677365593460593e-01	4.796159161979377132e+03	9.881225608301369423e-01	6.616814985586955133e-01
3.018332600947794475e+01	5.292006220590568773e+03	9.506755668269255555e-01	5.598234337120159580e+03	9.883835933523618111e-01	6.768246439081908594e-01
3.213534066009059842e+01	5.806018064480891553e+03	9.511880460229930057e-01	6.106513895580368626e+03	9.881488822772525049e-01	6.873446771524660548e-01
3.409059095091571834e+01	5.983571549136288013e+03	9.507307558049389318e-01	6.283382813917132808e+03	9.871649507194516504e-01	6.986948009796269954e-01
3.606152130422528757e+01	5.892868847536893554e+03	9.458495973953456870e-01	6.212317779714323478e+03	9.850455164765037352e-01	7.038489431070180657e-01
3.803936005768350981e+01	5.624368566547868795e+03	9.375572767558709719e-01	5.936355057354166092e+03	9.810850519472150699e-01	7.047179530754966725e-01
4.002594527151266846e+01	5.289384015518651722e+03	9.255772483341359047e-01	5.568187109849232002e+03	9.755304813240188722e-01	7.026579693867894827e-01
4.201681491635968513e+01	4.970132009389491941e+03	9.028676475301605775e-01	5.165474229268483214e+03	9.662660577711966736e-01	6.906730391608542075e-01
4.401203219775862152e+01	4.678924928779950278e+03	8.653394661643616370e-01	4.830769443847277216e+03	9.512136103915984631e-01	6.672443623817742031e-01
4.600849852703981213e+01	4.359728405562915214e+03	7.602870138185962023e-01	4.556398606313683558e+03	9.250659484038568081e-01	6.095684663000395798e-01
4.800585163057685634e+01	3.976882089622989497e+03	5.397570280137977683e-01	4.248559019353257099e+03	8.455819749961913656e-01	4.857296735939841126e-01
5.000450741019454171e+01	3.520915179808189350e+03	4.331739736933121199e-01	3.869341251503046351e+03	4.751190432258135532e-01	2.892260803000071823e-01
5.200341353034171732e+01	3.005617492754709474e+03	3.935649401061648289e-01	3.409741421755988540e+03	3.890604272684211606e-01	2.275581055711580480e-01
5.400254114902464408e+01	2.466652034522012855e+03	3.814494578398040514e-01	2.886772362278430137e+03	3.594922795447395014e-01	1.911464950333797708e-01
5.600154384274733843e+01	1.952376136868093226e+03	3.901889887151429037e-01	2.340035715806033750e+03	3.556276266077646464e-01	1.640225359623367629e-01
5.800100784099190321e+01	1.509367142096110456e+03	4.195359154748108388e-01	1.822416371798915407e+03	3.749136772286528752e-01	1.450779300750965062e-01
6.000123035539311900e+01	1.294418077213239485e+03	4.110458908984071513e-01	1.390013074566017167e+03	4.125732486957726097e-01	1.289371910056668069e-01
6.200100213713478325e+01	1.188055926769072130e+03	3.784733974347741503e-01	1.186651806127505324e+03	4.065055339603653173e-01	1.166323236835217075e-01
6.400078388759538939e+01	1.122789928509292395e+03	3.363354085793865411e-01	1.097434043795272373e+03	3.706252696049046058e-01	1.057746448462667105e-01
6.600065886298662576e+01	1.086903270567654317e+03	2.978034010043202895e-01	1.051082815321250791e+03	3.287637945008775042e-01	9.704565796340809680e-02
5.252271699010447037e+01	4.230596155672002965e+02	8.906796764210411831e-05	1.681981196914618977e+03	3.435091779935126599e-01	8.916070627011318805e-02
5.378609006876112630e+01	4.613866512249131233e+02	7.901447304754862812e-05	1.654032133565453705e+03	3.023850248733834789e-01	8.342846115979543620e-02
5.530755182327749253e+01	5.112308039380162086e+02	6.685781300860221355e-05	1.655657135728299863e+03	2.611015374043669790e-01	7.689683381248924032e-02
5.712405249899456550e+01	5.761389538856067247e+02	6.177887214318811683e-05	1.684579204969134935e+03	2.241482223060768941e-01	7.131257481376997165e-02
5.935284648779887817e+01	6.635292875780510258e+02	5.040637897708792983e-05	1.737252751277400648e+03	1.893868595121782628e-01	6.728647535273279967e-02
6.181502211155980575e+01	7.731419247157360815e+02	4.183548345872241180e-05	1.820588486289556158e+03	1.588137193121480772e-01	6.264894258827274909e-02
6.468583605780122525e+01	9.181455588115904902e+02	3.406750885179115202e-05	1.931115343490703481e+03	1.320300858999939042e-01	5.959354478695740726e-02
