6.209946097432007761e+00	2.229336998564002101e+02	1.000000000000000000e+00	7.107707247873356948e+00	1.000000000000000000e+00	1.000000000000000000e+00
8.315720085011548690e+00	3.870279105631118455e+02	1.000000000000000000e+00	3.583910402091142799e+01	1.000000000000000000e+00	1.000000000000000000e+00
1.047220276547549744e+01	5.926228212516858775e+02	1.000000000000000000e+00	9.095164019329051541e+01	9.886774960368150955e-01	8.109401926916968151e-01
1.272523057396768209e+01	8.538974180638527969e+02	1.000000000000000000e+00	1.774127395600243062e+02	8.671915164427563827e-01	7.243034500840894729e-01
1.516323022266387532e+01	1.195325004054307556e+03	1.000000000000000000e+00	3.066944862091963273e+02	6.980772140628481726e-01	6.754713387515340894e-01
1.798268923723048829e+01	1.687247985114321637e+03	1.000000000000000000e+00	5.139375287841502313e+02	5.885697723710666684e-01	6.456891965118457533e-01
2.176838841418141968e+01	2.600998850780705652e+03	1.000000000000000000e+00	9.480348866651538629e+02	5.100735900200381590e-01	6.215963583697968753e-01
2.956121326990465192e+01	5.235588578868187142e+03	1.000000000000000000e+00	2.355232469290720019e+03	1.116312561345983723e-01	5.655175046144595985e-01
3.820741517634277074e+01	5.933757877833076236e+03	9.463977436544668276e-01	2.086217985857891563e+03	1.938502281799291910e-05	5.378969240596861434e-01
4.176604300932216773e+01	5.695384627512561565e+03	9.460828013198948616e-01	1.587322800564172667e+03	2.635553829894491282e-05	5.022045848407333812e-01
4.386400786784701467e+01	5.678479300839674579e+03	9.435116399141292298e-01	1.329109220246610676e+03	3.018795331968012534e-05	4.838641311279145985e-01
4.534421367917311585e+01	5.728765351878559159e+03	9.453743667466230072e-01	1.152371249735646416e+03	3.544275877959222193e-05	4.744961169169921722e-01
4.652821116935136558e+01	5.780243606181556061e+03	9.438493713087413584e-01	1.012596668036772144e+03	3.924720263764681406e-05	4.651030476734873131e-01
4.757260282121344375e+01	5.822992790732258982e+03	9.430681077091321862e-01	8.906268415152185298e+02	4.273588589043689163e-05	4.575080221681318560e-01
4.856901473631125299e+01	5.854650481250360826e+03	9.399895497072553452e-01	7.771659872941398817e+02	5.096321282289383611e-05	4.488197486520680846e-01
4.957058797938525174e+01	5.871144389964612856e+03	9.366279208605959861e-01	6.674591914595980597e+02	5.775856864689824411e-05	4.400972361455570692e-01
5.061063574092673889e+01	5.865649761978961578e+03	9.309911695209052152e-01	5.605495205843924396e+02	6.450810406829229991e-05	4.295304232660101529e-01
5.170730233745130278e+01	5.827527232115872721e+03	9.234311964468174816e-01	4.796983892934296705e+02	7.311171214643547554e-05	4.179428953795151225e-01
5.286999816052735213e+01	5.742638115713119078e+03	9.096101406636371012e-01	4.390679968324940887e+02	7.998677363991898949e-05	4.018642114879888982e-01
5.410040133111933613e+01	5.594068290347462607e+03	8.839676287642586061e-01	4.286691932946080783e+02	7.999612839375306531e-05	3.798193969499617517e-01
5.539714509626620753e+01	5.364816210166756719e+03	8.205914904963655943e-01	4.381087732944952791e+02	7.796620122098081465e-05	3.390817807052138311e-01
5.675828794719742376e+01	5.041777938665499278e+03	6.892219835319237653e-01	4.526793265428598261e+02	7.574514711806413743e-05	2.713647558336933496e-01
5.817645440082380048e+01	4.621176110423793034e+03	5.938883824363935249e-01	4.716047687755409470e+02	7.259092780847719033e-05	2.212212154514908713e-01
5.964728217217062678e+01	4.115111535129793992e+03	5.519185181582099142e-01	4.945788383864741604e+02	6.416685421287016545e-05	1.886764782723522882e-01
6.116441922323953406e+01	3.554332981475225552e+03	5.374803213669105961e-01	5.213688818856236367e+02	6.011289388819842245e-05	1.653257507893705625e-01
6.272399918508009620e+01	2.985073491083723638e+03	5.469913916841279145e-01	5.520275087242440577e+02	5.331052352506263244e-05	1.470802449916565058e-01
6.432033520185545683e+01	2.457211676147221169e+03	5.675600324481446801e-01	5.867290196553698252e+02	4.980720427039417802e-05	1.319081656239561307e-01
6.594911641477149544e+01	2.097620570227157714e+03	5.713691664326581154e-01	6.259253181489169719e+02	4.639746754867344589e-05	1.196457500467215523e-01
5.256716575449490847e+01	2.162368855428906045e+03	4.787800189733715794e-01	4.062489980878938240e+02	6.992458651792033493e-05	1.085961911219771175e-01
5.346906247474987595e+01	2.046736094818262018e+03	4.380989276996948845e-01	4.335266608479272463e+02	6.371455386595690292e-05	9.903737459798690745e-02
5.460743493995745013e+01	1.969729998530482590e+03	3.924233868794109736e-01	4.693270367264439074e+02	5.484885955047808333e-05	9.099234389676484624e-02
5.601748766571877525e+01	1.924839212608113712e+03	3.460891515653705675e-01	5.161831642456829741e+02	5.132694651836549915e-05	8.386514982435991361e-02
5.762253635561678067e+01	1.911505348647343453e+03	3.015579446529489949e-01	5.742702683186412287e+02	4.284597584407106381e-05	7.706286389060770792e-02
5.955801352742306420e+01	1.925173729738340171e+03	2.584542177043408495e-01	6.501627453438554767e+02	3.829798932132371189e-05	7.215302599525622029e-02
6.173548552657213406e+01	1.968805567638064531e+03	2.184521279203191779e-01	7.451625746793446297e+02	3.262541720593001407e-05	6.718184376364066956e-02
6.415337237817452376e+01	2.044551107125113958e+03	1.809490083769943192e-01	8.637847378829420677e+02	2.914253509798788502e-05	6.319733540431378416e-02
6.686259118481795838e+01	2.153592137432262462e+03	1.473957605595949405e-01	1.014386636407641731e+03	2.414697832073881128e-05	5.900454368036062158e-02
6.986421983715189299e+01	2.300269759573820920e+03	1.191759867515093108e-01	1.206064095204725390e+03	2.053726018132053606e-05	5.590592178477579027e-02
