5.918461960806156, 49.17550580063495
6.130381961307013, 49.879309951310404
6.4729168888629385, 53.93420014788083
6.736931946285185, 58.734577465447586
7.079314411006208, 58.31872871599836
7.427210903602321, 60.21353863926751
7.829675575211921, 62.169912055506565
8.227593149974602, 57.90582423191848
8.53583412774108, 56.48354499518225
9.02719758769944, 56.68456865083689
9.305681130260272, 57.700469569303024
9.56212496174295, 59.57519188791922
10.193746333367848, 61.510825041371795
10.457926496473263, 66.27541529260257
10.711810048748536, 71.1558257711854
10.746123642128612, 80.00666575881102
11.23821711713946, 88.68910646016913
11.274216972506535, 91.24592570465893
11.847192063486174, 100.07575803257305
12.251792080267208, 110.9361260596658
12.62975239719664, 119.10527641028459
12.895053365057322, 129.24617745448924
13.229240344978813, 138.76364929500232
13.835042313196709, 140.74964681036354
14.608074931130622, 159.38550506070752
15.155356161252154, 164.56403421015125
16.00216128001053, 172.95595872502267
16.78855039342776, 181.77582849173064
17.36190547491119, 191.72539301320472
18.098975915846683, 214.04719693025714
18.89753254765592, 224.1647126638228
19.66831845860936, 222.5775961907922
20.503303776303635, 202.21955048187303
20.933996806944712, 200.07574368980653
21.96274954235532, 230.62715967846017
22.712811564290632, 244.98514712360708
24.642776719247287, 243.25061915965046
26.019691207052652, 256.5650281781607
26.9083040903921, 270.60820610227375
27.60565714696373, 287.4552644937796
28.915996275534855, 302.11401354919985
29.95137978999771, 286.43584581456815
