1.700000000000000000e+01	-5.119740275322079981e+01	-3.482476289200442920e+01	3.476746379206979753e+01	-5.951649572060414783e+00	-1.778508153634305344e+01	-8.418076144457405974e+01	-5.714905232528121815e+01	-5.260984442834748620e+01	-4.941329765250426220e+01	9.206239132972616801e+01	9.206239132972615380e+01
1.750000000000000000e+01	-4.962452828125697124e+01	-3.378779455433205214e+01	3.302041593378439188e+01	-5.459283875341268022e+00	-1.633442533835317434e+01	-7.720507867860028739e+01	-5.508381215659824193e+01	-5.012221989268522293e+01	-4.418466274481589551e+01	8.659530998008617075e+01	8.659530998008618496e+01
1.800000000000000000e+01	-4.813692900076411973e+01	-3.280679212643644860e+01	3.137333696657349691e+01	-5.019732635459559944e+00	-1.503729881871423757e+01	-7.097936637835350382e+01	-5.315666163622368146e+01	-4.784409094515068261e+01	-3.960602941178000691e+01	8.175160720403366099e+01	8.175160720403366099e+01
1.850000000000000000e+01	-4.672773294397152455e+01	-3.187727795281297460e+01	2.981750238627374827e+01	-4.626103508461782532e+00	-1.387392187648344510e+01	-6.540547882464692009e+01	-5.135383645243330619e+01	-4.575119982929641793e+01	-3.558797643837317537e+01	7.743960789661633726e+01	7.743960789661633726e+01
1.900000000000000000e+01	-4.539078380897211673e+01	-3.099523696199968725e+01	2.834517326333511278e+01	-4.272555489192399136e+00	-1.282749461086999787e+01	-6.040028920015162583e+01	-4.966333929816451587e+01	-4.382273157286968512e+01	-3.205511593681651306e+01	7.358267140077987278e+01	7.358267140077987278e+01
1.950000000000000000e+01	-4.412055011498217283e+01	-3.015705845759893577e+01	2.694946061067246745e+01	-3.954116535567008484e+00	-1.188368646990287303e+01	-5.589307505887231997e+01	-4.807466665054918309e+01	-4.204074492750180525e+01	-2.894361444819985252e+01	7.011655029268580108e+01	7.011655029268580108e+01
2.000000000000000000e+01	-4.291204787774166363e+01	-2.935948649359696816e+01	2.562421156212579731e+01	-3.666536461465863983e+00	-1.103022305367767686e+01	-5.182341131512919219e+01	-4.657858433920753072e+01	-4.038970954727464857e+01	-2.619919975300339487e+01	6.698724672693789728e+01	6.698724672693788307e+01
2.050000000000000000e+01	-4.176077450805440350e+01	-2.859957738884583023e+01	2.436391338181570276e+01	-3.406167608720891860e+00	-1.025655006723107476e+01	-4.813946255074502290e+01	-4.516694211677529580e+01	-3.885612745607690499e+01	-2.377554916892932013e+01	6.414926374750686477e+01	6.414926374750686477e+01
2.100000000000000000e+01	-4.066265207344908816e+01	-2.787466320808949050e+01	2.316361213140571351e+01	-3.169867534671656273e+00	-9.553558591611789552e+00	-4.479659147615083725e+01	-4.383251960812074799e+01	-3.742822179970127650e+01	-2.163297934474512374e+01	6.156417267871056254e+01	6.156417267871056964e+01
2.150000000000000000e+01	-3.961397840819054750e+01	-2.718232025268404328e+01	2.201884345019815825e+01	-2.954919250163567490e+00	-8.913359369938870458e+00	-4.175621918980916547e+01	-4.256889765835411765e+01	-3.609567962262291019e+01	-1.973737573961100722e+01	5.919943527055850296e+01	5.919943527055850296e+01
2.200000000000000000e+01	-3.861138483138775257e+01	-2.652034177608121368e+01	2.092557339490118551e+01	-2.758965526659837852e+00	-8.329096487595547771e+00	-3.898488711350412927e+01	-4.137035035804758820e+01	-3.484943826367675968e+01	-1.805931371860294377e+01	5.702743241658654938e+01	5.702743241658655649e+01
2.250000000000000000e+01	-3.765179945254506322e+01	-2.588671427695087246e+01	1.988014767366050606e+01	-2.579954541689623237e+00	-7.794792878654510204e+00	-3.645348132660594587e+01	-4.023175399423468690e+01	-3.368150715560538089e+01	-1.657333365294543981e+01	5.502466121747201555e+01	5.502466121747201555e+01
2.300000000000000000e+01	-3.673241522057144692e+01	-2.527959683390172074e+01	1.887924791640941180e+01	-2.416094708203486707e+00	-7.305221671881445111e+00	-3.413658834129171993e+01	-3.914850992877493496e+01	-3.258481850578316852e+01	-1.525734042488230813e+01	5.317106979870695227e+01	5.317106979870695938e+01
2.350000000000000000e+01	-3.585066201516286810e+01	-2.469730303577872021e+01	1.791985386876202568e+01	-2.265816978743227850e+00	-6.855798615005953778e+00	-3.201195778170725248e+01	-3.811647899390609950e+01	-3.155310165078467577e+01	-1.409210391294522680e+01	5.144950521988410941e+01	5.144950521988410230e+01
2.400000000000000000e+01	-3.500418219564924271e+01	-2.413828513483852589e+01	1.699921059323366279e+01	-2.127743261481465087e+00	-6.442491771001598977e+00	-3.006005241591438448e+01	-3.713192545713070558e+01	-3.058077690584012487e+01	-1.306084182268072169e+01	4.984525447257503572e+01	4.984525447257504283e+01
2.450000000000000000e+01	-3.419080911730682715e+01	-2.360112011010595978e+01	1.611479991997141781e+01	-2.000659855764630013e+00	-6.061745428629865096e+00	-2.826366988313189665e+01	-3.619146897307145849e+01	-2.966286553873582577e+01	-1.214886996316047885e+01	4.834566226436140113e+01	4.834566226436140113e+01
2.500000000000000000e+01	-3.340854820302912742e+01	-2.308449737754459008e+01	1.526431551745933213e+01	-1.883495027445802439e+00	-5.710415759253358203e+00	-2.660762351614613408e+01	-3.529204323047493119e+01	-2.879491313679794828e+01	-1.134330799868680195e+01	4.693981225239959088e+01	4.693981225239959088e+01
2.550000000000000000e+01	-3.265556022246028078e+01	-2.258720792440429292e+01	1.444564105804437659e+01	-1.775300012288659079e+00	-5.385716218945542977e+00	-2.507847207203381856e+01	-3.443086023474894120e+01	-2.797292414334983590e+01	-1.063283101398944197e+01	4.561826078454193123e+01	4.561826078454193123e+01
2.600000000000000000e+01	-3.193014648384506415e+01	-2.210813467887583883e+01	1.365683103845118040e+01	-1.675232869097976307e+00	-5.085171066556933184e+00	-2.366429009874767786e+01	-3.360537935294303935e+01	-2.719330574543277379e+01	-1.000745906029649746e+01	4.437281415082108538e+01	4.437281415082108538e+01
2.650000000000000000e+01	-3.123073568802447042e+01	-2.164624395428916515e+01	1.289609388549978242e+01	-1.582544710624412598e+00	-4.806575665504210448e+00	-2.235447219108355910e+01	-3.281328039864888524e+01	-2.645281961979337382e+01	-9.458378305583776680e+00	4.319634193458073668e+01	4.319634193458073668e+01
2.700000000000000000e+01	-3.055587223085779414e+01	-2.120057783057246326e+01	1.216177703498732932e+01	-1.496567925547916067e+00	-4.547962475638644086e+00	-2.113956561149790048e+01	-3.205244015640570865e+01	-2.574854030621110823e+01	-8.977788576510571161e+00	4.208262035098421450e+01	4.208262035098421450e+01
2.750000000000000000e+01	-2.990420577121216184e+01	-2.077024735538046230e+01	1.145235371949254244e+01	-1.416706073463325888e+00	-4.307571833972666298e+00	-2.001112673407353881e+01	-3.132091184467548928e+01	-2.507781918935312859e+01	-8.558773014580996374e+00	4.102620052589492872e+01	4.102620052589492872e+01
2.800000000000000000e+01	-2.927448190758947533e+01	-2.035442646386374932e+01	1.076641124057851151e+01	-1.342425190253042411e+00	-4.083826778874437125e+00	-1.896159756379556782e+01	-3.061690709784251752e+01	-2.443825324273818467e+01	-8.195186323217056312e+00	4.002229754357396985e+01	4.002229754357396985e+01
2.850000000000000000e+01	-2.866553382832247365e+01	-1.995234653003744185e+01	1.010264053399378703e+01	-1.273246286239957392e+00	-3.875311299040252067e+00	-1.798419922714846209e+01	-2.993878011456243016e+01	-2.382765782907769392e+01	-7.881558693154675055e+00	3.906669681200815347e+01	3.906669681200815347e+01
2.900000000000000000e+01	-2.807627481876308906e+01	-1.956329147454923145e+01	9.459826864196219987e+00	-1.208738856181583721e+00	-3.680751491964270095e+00	-1.707283985428374962e+01	-2.928501367494467189e+01	-2.324404296651350066e+01	-7.613012990087529630e+00	3.815567488799095486e+01	3.815567488799096196e+01
2.950000000000000000e+01	-2.750569152457597255e+01	-1.918659336370652113e+01	8.836841507810417440e+00	-1.148515250151559197e+00	-3.498999201337520404e+00	-1.622203470147190529e+01	-2.865420677472753042e+01	-2.268559256504403976e+01	-7.385193193661487854e+00	3.728593239311210539e+01	3.728593239311210539e+01
3.000000000000000000e+01	-2.695283788360131183e+01	-1.882162844319343264e+01	8.232634305251760765e+00	-1.092225778963998417e+00	-3.329017772451060786e+00	-1.542683671401767498e+01	-2.804506366256531180e+01	-2.215064621564449254e+01	-7.194202408765914214e+00	3.645453705516338516e+01	3.645453705516337806e+01
3.050000000000000000e+01	-2.641682965014653917e+01	-1.846781355722930940e+01	7.646226976337942460e+00	-1.039554448063976899e+00	-3.169869622129063202e+00	-1.468277601913818664e+01	-2.745638409821051695e+01	-2.163768317935837260e+01	-7.036549042800244180e+00	3.565887524236411821e+01	3.565887524236411110e+01
3.100000000000000000e+01	-2.589683944531930493e+01	-1.812460291019507252e+01	7.076707109775936644e+00	-9.902152305559719370e-01	-3.020705367268149644e+00	-1.398580707727403905e+01	-2.688705467587527664e+01	-2.114530827746322217e+01	-6.909099967498102401e+00	3.489661063274402863e+01	3.489661063274402863e+01
3.150000000000000000e+01	-2.539209227538194114e+01	-1.779148513313947433e+01	6.523222748375617108e+00	-9.439488039274563924e-01	-2.880754295541709809e+00	-1.333226241833625458e+01	-2.633604107930939620e+01	-2.067223942868118414e+01	-6.809039669960637475e+00	3.416564888824579072e+01	3.416564888824579072e+01
3.200000000000000000e+01	-2.490186146730854944e+01	-1.746798062221892778e+01	5.984977502046167963e+00	-9.005196865728274380e-01	-2.749315994712752342e+00	-1.271881205401820480e+01	-2.580238115388137743e+01	-2.021729661693168012e+01	-6.733834551972036842e+00	3.346410739106158161e+01	3.346410739106158161e+01
3.250000000000000000e+01	-2.442546497693507490e+01	-1.715363912012948333e+01	5.461226129359077142e+00	-8.597137198560557136e-01	-2.625752984470634210e+00	-1.214242779457750032e+01	-2.528517869679113161e+01	-1.977939210460011665e+01	-6.681201665218423180e+00	3.279028925531909522e+01	3.279028925531909522e+01
3.300000000000000000e+01	-2.396226203046174774e+01	-1.684803751505421943e+01	4.951270535947805307e+00	-8.213358495100845369e-01	-2.509484217723360722e+00	-1.160035181330055032e+01	-2.478359787997183261e+01	-1.935752173277758104e+01	-6.649081277352745012e+00	3.214266095618008023e+01	3.214266095618008023e+01
3.350000000000000000e+01	-2.351165006472081487e+01	-1.655077783465772967e+01	4.454456144449880028e+00	-7.852081669332892089e-01	-2.399979337614722930e+00	-1.109006889815514185e+01	-2.429685823165410241e+01	-1.895075717227245349e+01	-6.635612753705261824e+00	3.151983302539322551e+01	3.151983302539322551e+01
3.400000000000000000e+01	-2.307306193566118679e+01	-1.626148541526874070e+01	3.970168596246411941e+00	-7.511681766327992227e-01	-2.296753592826623613e+00	-1.060928191112454932e+01	-2.382423011229398568e+01	-1.855823900809536298e+01	-6.639113314878137828e+00	3.092054335119161479e+01	3.092054335119161479e+01
3.450000000000000000e+01	-2.264596336802212662e+01	-1.597980722867142767e+01	3.497830750047471682e+00	-7.190672608640760188e-01	-2.199363327487609432e+00	-1.015589004401558526e+01	-2.336503062888620263e+01	-1.817917055615903621e+01	-6.658059293968113579e+00	3.034364269432240135e+01	3.034364269432240135e+01
3.500000000000000000e+01	-2.222985062223403574e+01	-1.570541035090987592e+01	3.036899946525371874e+00	-6.887693165756566538e-01	-2.107401973661626293e+00	-9.727969517281444212e+00	-2.291861993880969095e+01	-1.781281232457150310e+01	-6.691069570756072338e+00	2.978808209352709113e+01	2.978808209352709113e+01
3.550000000000000000e+01	-2.182424835726720502e+01	-1.543798055924996149e+01	2.586865511802226791e+00	-6.601495432100241700e-01	-2.020496484283682115e+00	-9.323756417351303227e+00	-2.248439790047723008e+01	-1.745847704353364449e+01	-6.736890905549076436e+00	2.925290188510955147e+01	2.925290188510954792e+01
3.600000000000000000e+01	-2.142870767049818070e+01	-1.517722104496447422e+01	2.147246475735209881e+00	-6.330933628373067723e-01	-1.938304152827530435e+00	-8.941631409554389620e+00	-2.206180103333548814e+01	-1.711552519779200310e+01	-6.794384933819179295e+00	2.873722210408731925e+01	2.873722210408731925e+01
3.650000000000000000e+01	-2.104280429772481398e+01	-1.492285123094552546e+01	1.717589483677423035e+00	-6.074954565912268345e-01	-1.860509773171171943e+00	-8.580106099156346033e+00	-2.165029975431604115e+01	-1.678336100411669918e+01	-6.862516615478923221e+00	2.824023407027581101e+01	2.824023407027580745e+01
3.700000000000000000e+01	-2.066613695827241770e+01	-1.467460568432437817e+01	1.297466882782101427e+00	-5.832589035053685755e-01	-1.786823099264715164e+00	-8.237810843273331685e+00	-2.124939586177778494e+01	-1.646142878358909201e+01	-6.940343960491230035e+00	2.776119299269469920e+01	2.776119299269470275e+01
3.750000000000000000e+01	-2.029832583173091365e+01	-1.443223311531577302e+01	8.864749660094294326e-01	-5.602944096697459742e-01	-1.716976569464833347e+00	-7.913483842311329397e+00	-2.085862024140065785e+01	-1.614920968478060814e+01	-7.027008876301899853e+00	2.729941145090140608e+01	2.729941145090140253e+01
3.800000000000000000e+01	-1.993901115426843873e+01	-1.419549545441828009e+01	4.842323588310414872e-01	-5.385196171902807416e-01	-1.650723264916117206e+00	-7.605961361772251905e+00	-2.047753077145872069e+01	-1.584621871933439685e+01	-7.121729002941210140e+00	2.685425363305330393e+01	2.685425363305330038e+01
3.850000000000000000e+01	-1.958785192371518136e+01	-1.396416700091304541e+01	9.037853523940704570e-02	-5.178584837770074945e-01	-1.587835075245380034e+00	-7.314168954341099926e+00	-2.010571040749218952e+01	-1.555200207615842523e+01	-7.223790419101693061e+00	2.642513022836180880e+01	2.642513022836180880e+01
3.900000000000000000e+01	-1.924452470371019785e+01	-1.373803363631960117e+01	-2.954275489102027863e-01	-4.982407249437150742e-01	-1.528101048185110944e+00	-7.037113568592181956e+00	-1.974276542865391448e+01	-1.526613468450471167e+01	-7.332541117502384687e+00	2.601149388666773632e+01	2.601149388666773632e+01
3.950000000000000000e+01	-1.890872251818159100e+01	-1.351689209710218265e+01	-6.735087159444631544e-01	-4.796013118001725140e-01	-1.471325902636423155e+00	-6.773876444823990539e+00	-1.938832382998176485e+01	-1.498821799973860536e+01	-7.447385160768453360e+00	2.561283517060853043e+01	2.561283517060853043e+01
4.000000000000000000e+01	-1.858015382830004825e+01	-1.330054930148814485e+01	-1.044170729416597609e+00	-4.618800182814426503e-01	-1.417328687186729441e+00	-6.523606710783735885e+00	-1.904203384658148934e+01	-1.471787798867487496e+01	-7.567777440200333494e+00	2.522867893664431449e+01	2.522867893664431449e+01
4.050000000000000000e+01	-1.825854158481532252e+01	-1.308882172576010916e+01	-1.407703368783381537e+00	-4.450210124067917605e-01	-1.365941568269611661e+00	-6.285515600655235957e+00	-1.870356259722211334e+01	-1.445476329402972127e+01	-7.693218969438617272e+00	2.485858109036726660e+01	2.485858109036727015e+01
4.100000000000000000e+01	-1.794362234937522871e+01	-1.288153482583394194e+01	-1.764381423479079780e+00	-4.289724868099023536e-01	-1.317008734041376528e+00	-6.058871229893007637e+00	-1.837259483618512945e+01	-1.419854355987531846e+01	-7.823252653372087195e+00	2.450212566931258706e+01	2.450212566931259062e+01
4.150000000000000000e+01	-1.763514547903808705e+01	-1.267852250033356043e+01	-2.114465613378650577e+00	-4.136863243466014084e-01	-1.270385401691067173e+00	-5.842993866491743127e+00	-1.804883180338469018e+01	-1.394890790202462760e+01	-7.957459479870394148e+00	2.415892221312480004e+01	2.415892221312480004e+01
4.200000000000000000e+01	-1.733287236874027926e+01	-1.247962659173223088e+01	-2.458203441957379720e+00	-3.991177950780467332e-01	-1.225936917332453024e+00	-5.637251646253204740e+00	-1.773199016381832749e+01	-1.370556350906468346e+01	-8.095455088210584904e+00	2.382860338660220378e+01	2.382860338660220378e+01
4.250000000000000000e+01	-1.703657574696878640e+01	-1.228469642244932558e+01	-2.795829987841981890e+00	-3.852252813563230016e-01	-1.183537938876774831e+00	-5.441056685695413009e+00	-1.742180102832510968e+01	-1.346823436132610041e+01	-8.236886673537394898e+00	2.351082282598490636e+01	2.351082282598490281e+01
4.300000000000000000e+01	-1.674603902032972513e+01	-1.209358836307927021e+01	-3.127568639903619108e+00	-3.719700281144051601e-01	-1.143071693378691300e+00	-5.253861551564708243e+00	-1.711800904844412941e+01	-1.323666005645796062e+01	-8.381430191468327351e+00	2.320525318300366280e+01	2.320525318300366280e+01
4.350000000000000000e+01	-1.646105566309735835e+01	-1.190616543018630580e+01	-3.453631780555726838e+00	-3.593159157906924972e-01	-1.104429301306031785e+00	-5.075156050564118893e+00	-1.682037157888805012e+01	-1.301059473149233803e+01	-8.528787831119846174e+00	2.291158434476452754e+01	2.291158434476452754e+01
4.400000000000000000e+01	-1.618142864818211279e+01	-1.172229691133044405e+01	-3.774221421483927141e+00	-3.472292536061429846e-01	-1.067509161024735587e+00	-4.904464306990370837e+00	-1.652865790178825733e+01	-1.278980607235518008e+01	-8.678685728474297534e+00	2.262952181060007106e+01	2.262952181060007106e+01
4.450000000000000000e+01	-1.590696991627506840e+01	-1.154185801519819066e+01	-4.089529795644693877e+00	-3.356785911648060283e-01	-1.032216387529312218e+00	-4.741342099553576439e+00	-1.624264850743987409e+01	-1.257407440272750243e+01	-8.830871895198271204e+00	2.235878520964340055e+01	2.235878520964340055e+01
4.500000000000000000e+01	-1.563749988021363357e+01	-1.136472954489940257e+01	-4.399739909019379169e+00	-3.246345465708551647e-01	-9.984623000995114239e-01	-4.585374431803244555e+00	-1.596213442678448935e+01	-1.236319184499891399e+01	-8.985114340822622836e+00	2.209910694513790830e+01	2.209910694513790830e+01
4.550000000000000000e+01	-1.537284696186977939e+01	-1.119079759265981799e+01	-4.705026055295144616e+00	-3.140696494510244463e-01	-9.661639541371863649e-01	-4.436173313358134251e+00	-1.568691661132080384e+01	-1.215696154679700491e+01	-9.141199368653278867e+00	2.185023095343160904e+01	2.185023095343160549e+01
4.600000000000000000e+01	-1.511284715909817500e+01	-1.101995325429288108e+01	-5.005554296361618860e+00	-3.039581974440839773e-01	-9.352437129433839313e-01	-4.293375731584044175e+00	-1.541680535654225892e+01	-1.195519696723626524e+01	-9.298930027945662147e+00	2.161191156727129226e+01	2.161191156727129581e+01
4.650000000000000000e+01	-1.485734364049134726e+01	-1.085209236197206728e+01	-5.301482911257228814e+00	-2.942761248715558553e-01	-9.056288556430106551e-01	-4.156641795524395278e+00	-1.515161976536290389e+01	-1.175772121761507805e+01	-9.458124706781624980e+00	2.138391247443565035e+01	2.138391247443564680e+01
4.700000000000000000e+01	-1.460618636587916619e+01	-1.068711523394937046e+01	-5.592962815969135804e+00	-2.850008824388219897e-01	-8.772512178603790733e-01	-4.025653035799691359e+00	-1.489118724831798879e+01	-1.156436645180975020e+01	-9.618615851768826275e+00	2.116600576396287536e+01	2.116600576396287536e+01
4.750000000000000000e+01	-1.435923173068371561e+01	-1.052492643997912580e+01	-5.880137956283183698e+00	-2.761113269353355770e-01	-8.500468620999142022e-01	-3.900110845884634081e+00	-1.463534305761905152e+01	-1.137497330207903978e+01	-9.780248802167818667e+00	2.095797105326548859e+01	2.095797105326548859e+01
4.800000000000000000e+01	-1.411634223239795105e+01	-1.036543458130999262e+01	-6.163145675693170844e+00	-2.675876200086433898e-01	-8.239557750977481998e-01	-3.779735051672648449e+00	-1.438392985240659527e+01	-1.118939035640774016e+01	-9.942880727365819737e+00	2.075959469030276594e+01	2.075959469030276594e+01
4.850000000000000000e+01	-1.387738615759676719e+01	-1.020855208419908955e+01	-6.442117060208445878e+00	-2.594111351811078103e-01	-7.989215896867563060e-01	-3.664262597570691060e+00	-1.413679729277787445e+01	-1.100747367388584586e+01	-1.010637965777913649e+01	2.057066902571605027e+01	2.057066902571605027e+01
4.900000000000000000e+01	-1.364223728802065061e+01	-1.005419500598942051e+01	-6.717177261745768568e+00	-2.515643723619219729e-01	-7.748913289638502677e-01	-3.553446338552264550e+00	-1.389380166038257336e+01	-1.082908633495327066e+01	-1.027062360029803401e+01	2.039099175045000578e+01	2.039099175045000578e+01
4.950000000000000000e+01	-1.341077462438780010e+01	-9.902282852866386875e+00	-6.988445801651462119e+00	-2.440308791815715694e-01	-7.518151707677668272e-01	-3.447053928651691024e+00	-1.365480550356937250e+01	-1.065409802363415359e+01	-1.043549973030315314e+01	2.022036529488700296e+01	2.022036529488700296e+01
5.000000000000000000e+01	-1.318288212669909321e+01	-9.752738408481748777e+00	-7.256036855773640326e+00	-2.367951785423176303e-01	-7.296462306712603318e-01	-3.344866797323013508e+00	-1.341967730524141089e+01	-1.048238463915300933e+01	-1.060090365309665472e+01	2.005859628593686850e+01	2.005859628593686850e+01
5.050000000000000000e+01	-1.295844846989657206e+01	-9.605487572695190934e+00	-7.520059522389299644e+00	-2.298427018375973074e-01	-7.083403618663860479e-01	-3.246679205926159995e+00	-1.318829117173416954e+01	-1.031382793456157643e+01	-1.076673872831545964e+01	1.990549505885227077e+01	1.990549505885226722e+01
5.100000000000000000e+01	-1.273736681382584024e+01	-9.460459209743589781e+00	-7.780618074186354427e+00	-2.231597273462012088e-01	-6.878559704777644779e-01	-3.152297377352629493e+00	-1.296052654117204206e+01	-1.014831518022135448e+01	-1.093291545153898348e+01	1.976087522080021586e+01	1.976087522080021941e+01
