-3.338950411458685430e-01	8.373422506737994431e-02	9.748522213813631820e-01	8.447876766949521843e+05	1.669999999999999900e-23	1.844099721618097839e+11	1.039421620595032358e+01
-3.525881817313837874e-01	1.142031315585364110e-01	1.068243881810516660e+00	6.316824129407324363e+05	1.669999999999999900e-23	1.378909037135121765e+11	8.772911699763342952e+00
-3.726269507845650364e-01	1.445507763199440354e-01	1.161396189385251132e+00	4.859007241122384439e+05	1.669999999999999900e-23	1.060679996629459991e+11	7.472274919774640090e+00
-3.936814546047822660e-01	1.750107404062089811e-01	1.254287651198349840e+00	3.821659777302249568e+05	1.669999999999999900e-23	8.342358590047212219e+10	6.453274943390226781e+00
-4.155312039118375100e-01	2.057451050818068783e-01	1.346904765233019718e+00	3.061123677034482243e+05	1.669999999999999900e-23	6.682172901412054443e+10	5.660668614992848013e+00
-4.380270039183282726e-01	2.368624822073492064e-01	1.439238928462392986e+00	2.490053827667089645e+05	1.669999999999999900e-23	5.435575940666887665e+10	5.043861532694960736e+00
-4.610653270735040055e-01	2.684344416918597598e-01	1.531284570436135750e+00	2.052647791289825109e+05	1.669999999999999900e-23	4.480755727056391907e+10	4.562175381776168770e+00
-4.845721885882697810e-01	3.005074636438122559e-01	1.623038064042510387e+00	1.711885884816363687e+05	1.669999999999999900e-23	3.736901437746399689e+10	4.184535771275100124e+00
-5.084931042748204177e-01	3.331110740803971404e-01	1.714497073251423753e+00	1.442462441092490335e+05	1.669999999999999900e-23	3.148772951411967468e+10	3.887671129025623618e+00
-5.327867774758857644e-01	3.662632830427068331e-01	1.805660143730568379e+00	1.226646124834099755e+05	1.669999999999999900e-23	2.677664269654465866e+10	3.654245648915235734e+00
-5.574210561951550291e-01	3.999742188448083269e-01	1.896526435511290298e+00	1.051748727778100292e+05	1.669999999999999900e-23	2.295878111877495956e+10	3.471321358981430016e+00
-5.823702883102613859e-01	4.342485757573828486e-01	1.987095542200425280e+00	9.085231890812485653e+04	1.669999999999999900e-23	1.983228929928267288e+10	3.329190830568855120e+00
-6.076135515195689729e-01	4.690872797136804162e-01	2.077367365907620389e+00	7.901204771937758778e+04	1.669999999999999900e-23	1.724765869855292892e+10	3.220520757211907892e+00
-6.331334426721775266e-01	5.044886352890263215e-01	2.167342028766925832e+00	6.913938076219505456e+04	1.669999999999999900e-23	1.509253938400560379e+10	3.139731802515955739e+00
-6.589152331594326784e-01	5.404491255042714881e-01	2.257019808598314636e+00	6.084247496779805078e+04	1.669999999999999900e-23	1.328139534298475456e+10	3.082550785239595026e+00
-6.849462640592252072e-01	5.769639726750653841e-01	2.346401093701425467e+00	5.381944333123271645e+04	1.669999999999999900e-23	1.174832720726408958e+10	3.045686442114050596e+00
-7.112155095958174744e-01	6.140275392139350474e-01	2.435486347840368104e+00	4.783516639219164790e+04	1.669999999999999900e-23	1.044201039632934189e+10	3.026593315359946246e+00
-7.377132522260321235e-01	6.516336132091719024e-01	2.524276085485926746e+00	4.270468997661928006e+04	1.669999999999999900e-23	9.322070985430292130e+09	3.023298566310041569e+00
-7.644308377693317391e-01	6.897756138898553102e-01	2.612770853702178542e+00	3.828117723240511987e+04	1.669999999999999900e-23	8.356455737337009430e+09	3.034273913799730327e+00
-7.913604890747610865e-01	7.284467411143996651e-01	2.700971218105628679e+00	3.444705668591030553e+04	1.669999999999999900e-23	7.519499798289329529e+09	3.058340150801064361e+00
-8.184951614461473124e-01	7.676400839648237495e-01	2.788877752367018292e+00	3.110744150134510346e+04	1.669999999999999900e-23	6.790490178231615067e+09	3.094595364278278637e+00
-8.458284287975699201e-01	8.073486995860005289e-01	2.876491030440343710e+00	2.818518722457796321e+04	1.669999999999999900e-23	6.152586898277699471e+09	3.142360543585860810e+00
-8.733543918541475382e-01	8.475656693358787352e-01	2.963811621601967872e+00	2.561714100795041668e+04	1.669999999999999900e-23	5.592004228356093407e+09	3.201138053056217903e+00
-9.010676054629217502e-01	8.882841404098923421e-01	3.050840085886543651e+00	2.335127061446524385e+04	1.669999999999999900e-23	5.097383973217412949e+09	3.270579708734288271e+00
-9.289630192150019061e-01	9.294973555175376490e-01	3.137576970789426323e+00	2.134444652661984946e+04	1.669999999999999900e-23	4.659311325636816978e+09	3.350462084439687960e+00
-9.570359275080151384e-01	9.711986727767651928e-01	3.224022809657196564e+00	1.956071557818803194e+04	1.669999999999999900e-23	4.269938014899889946e+09	3.440667303547085609e+00
-9.852819289689680460e-01	1.013381580097530099e+00	3.310178119931580287e+00	1.796994608630818402e+04	1.669999999999999900e-23	3.922686550649013042e+09	3.541168033974933405e+00
-1.013696891497816832e+00	1.056039703750440539e+00	3.396043402655668064e+00	1.654675822160543612e+04	1.669999999999999900e-23	3.612016731769032955e+09	3.652015723075637155e+00
-1.042276924285227224e+00	1.099166814962494243e+00	3.481619140997621820e+00	1.526967233017668332e+04	1.669999999999999900e-23	3.333239732312806129e+09	3.773331359924991801e+00
-1.071018352308484411e+00	1.142756831992759459e+00	3.566905800533424653e+00	1.412042777142837622e+04	1.669999999999999900e-23	3.082369409588609695e+09	3.905298210317470708e+00
-1.099917694917639910e+00	1.186803820740917059e+00	3.651903829300447768e+00	1.308343399187961768e+04	1.669999999999999900e-23	2.856002478235266685e+09	4.048156115694817814e+00
-1.128971648198844102e+00	1.231301994779906428e+00	3.736613657235571928e+00	1.214532632278801248e+04	1.669999999999999900e-23	2.651221544617988586e+09	4.202197040010638318e+00
-1.158177068569508084e+00	1.276245713080986333e+00	3.821035696741784449e+00	1.129460386721534087e+04	1.669999999999999900e-23	2.465516060651474953e+09	4.367761610679258943e+00
-1.187530958442136519e+00	1.321629476975090034e+00	3.905170343330122140e+00	1.052133333600436890e+04	1.669999999999999900e-23	2.296717673709977627e+09	4.545236466103922623e+00
-1.217030454102235648e+00	1.367447927094898263e+00	3.989017975861361531e+00	9.816905513661713485e+03	1.669999999999999900e-23	2.142947065198697329e+09	4.735052262740979678e+00
-1.246672815718109506e+00	1.413695840697666073e+00	4.072578956152563379e+00	9.173833878507797635e+03	1.669999999999999900e-23	2.002569991043524742e+09	4.937682226139563646e+00
-1.276455416721375524e+00	1.460368126720856363e+00	4.155853630360308415e+00	8.585587424068591645e+03	1.669999999999999900e-23	1.874160788021274567e+09	5.153641139142399297e+00
-1.306375735787615122e+00	1.507459822368004687e+00	4.238842328915929158e+00	8.046451602237565567e+03	1.669999999999999900e-23	1.756472018833422661e+09	5.383484710602866485e+00
-1.336431348600547686e+00	1.554966088376701805e+00	4.321545367571053120e+00	7.551411456403688135e+03	1.669999999999999900e-23	1.648408961060897827e+09	5.627809251050244654e+00
-1.366619921962561213e+00	1.602882206022302469e+00	4.403963046874940446e+00	7.096054047921704296e+03	1.669999999999999900e-23	1.549008307691567898e+09	5.887251624200832367e+00
-1.396939206735020811e+00	1.651203572071611614e+00	4.486095653508911596e+00	6.676485586397350744e+03	1.669999999999999900e-23	1.457420077365596771e+09	6.162489414261038689e+00
-1.427387032415888379e+00	1.699925694956968325e+00	4.567943460580770498e+00	6.289261665770961372e+03	1.669999999999999900e-23	1.372892385505237818e+09	6.454241296043983667e+00
-1.457961302306624463e+00	1.749044191119276892e+00	4.649506727823295549e+00	5.931327977418112823e+03	1.669999999999999900e-23	1.294758502488431931e+09	6.763267577294904243e+00
-1.488659988646466870e+00	1.798554780886901794e+00	4.730785702296685713e+00	5.599969666185109418e+03	1.669999999999999900e-23	1.222425798501643658e+09	7.090370887885661944e+00
-1.519481128692336869e+00	1.848453285085042364e+00	4.811780618512264240e+00	5.292768142183955206e+03	1.669999999999999900e-23	1.155366315921650171e+09	7.436397007115790103e+00
-1.550422820654330236e+00	1.898735621182966682e+00	4.892491699075656619e+00	5.007564085673692716e+03	1.669999999999999900e-23	1.093108693595461369e+09	7.802235806699390430e+00
-1.581483220073939933e+00	1.949397799697934364e+00	4.972919155202645491e+00	4.742425599914494342e+03	1.669999999999999900e-23	1.035231214878956079e+09	8.188822302783467677e+00
-1.612660536798680599e+00	2.000435921094012137e+00	5.053063186867880141e+00	4.495620699501027048e+03	1.669999999999999900e-23	9.813558020738041401e+08	8.597137809989115809e+00
-1.643953031954134891e+00	2.051846172501954335e+00	5.132923983227784426e+00	4.265593682780857307e+03	1.669999999999999900e-23	9.311428587271554470e+08	9.028211184217882490e+00
-1.675359015060325918e+00	2.103624824459442877e+00	5.212501723131764741e+00	4.050944504503850112e+03	1.669999999999999900e-23	8.842867668562607765e+08	9.483120148845376463e+00
-1.706876841732898109e+00	2.155768228227528560e+00	5.291796575182281970e+00	3.850410906805108425e+03	1.669999999999999900e-23	8.405119862938711643e+08	9.962992704387064080e+00
-1.738504910827285865e+00	2.208272812325657419e+00	5.370808698663331882e+00	3.662852876152593126e+03	1.669999999999999900e-23	7.995696617719621658e+08	1.046900860365777675e+01
-1.770241662924333159e+00	2.261135080609329773e+00	5.449538243052893804e+00	3.487239072752279753e+03	1.669999999999999900e-23	7.612346605761821270e+08	1.100240091233098916e+01
-1.802085577794339866e+00	2.314351609029325019e+00	5.527985348934389087e+00	3.322634892200144350e+03	1.669999999999999900e-23	7.253029665059125423e+08	1.156445762233845187e+01
-1.834035172830730698e+00	2.367919043514838950e+00	5.606150147889997548e+00	3.168192105102459209e+03	1.669999999999999900e-23	6.915894182914056778e+08	1.215652334104881938e+01
-1.866089001187241969e+00	2.421834097442513656e+00	5.684032762898602265e+00	3.023139637914699506e+03	1.669999999999999900e-23	6.599256971292473078e+08	1.278000103758365746e+01
-1.898245649675536662e+00	2.476093548758133256e+00	5.761633309185602236e+00	2.886775526101047035e+03	1.669999999999999900e-23	6.301585701254451275e+08	1.343635384336437966e+01
-1.930503737732092606e+00	2.530694238394724849e+00	5.838951893840087060e+00	2.758459821942430153e+03	1.669999999999999900e-23	6.021483421301828623e+08	1.412710692688740188e+01
-1.962861916331381185e+00	2.585633068606407736e+00	5.915988615584812038e+00	2.637608269007910167e+03	1.669999999999999900e-23	5.757674749286674261e+08	1.485384942582415668e+01
-1.995318865663008756e+00	2.640906999716437831e+00	5.992743566278804224e+00	2.523686727811892524e+03	1.669999999999999900e-23	5.508993704094604254e+08	1.561823641136148311e+01
-2.027873294425907691e+00	2.696513048881985952e+00	6.069216830408583618e+00	2.416206269874953705e+03	1.669999999999999900e-23	5.274372996396396160e+08	1.642199093472323312e+01
-2.060523938826952950e+00	2.752448288479444560e+00	6.145408485035402713e+00	2.314718730290225267e+03	1.669999999999999900e-23	5.052834320278274417e+08	1.726690612328913232e+01
-2.093269560906762194e+00	2.808709843615680324e+00	6.221318600747387073e+00	2.218812838847647981e+03	1.669999999999999900e-23	4.843479907814874649e+08	1.815484731479935121e+01
-2.126108947906799163e+00	2.865294890961059604e+00	6.296947241276178886e+00	2.128110694796140706e+03	1.669999999999999900e-23	4.645484833774575591e+08	1.908775426470629810e+01
-2.159040911133223162e+00	2.922200656932301133e+00	6.372294463873577008e+00	2.042264677520940040e+03	1.669999999999999900e-23	4.458090271890614629e+08	2.006764339458989710e+01
-2.192064284990991485e+00	2.979424416089434757e+00	6.447360319521788341e+00	1.960954636066575631e+03	1.669999999999999900e-23	4.280597359828530550e+08	2.109661009467425785e+01
-2.225177925893314423e+00	3.036963489364299829e+00	6.522144853398486930e+00	1.883885387924357701e+03	1.669999999999999900e-23	4.112361739251764417e+08	2.217683107272740983e+01
-2.258380711973837496e+00	3.094815243337046606e+00	6.596648104239395849e+00	1.810784505241352008e+03	1.669999999999999900e-23	3.952788723303941488e+08	2.331056677411143596e+01
-2.291671541575794002e+00	3.152977087914042631e+00	6.670870105529534300e+00	1.741400266365180642e+03	1.669999999999999900e-23	3.801328825005218983e+08	2.450016381829168211e+01
-2.325049333193077938e+00	3.211446475907354436e+00	6.744810884636186721e+00	1.675499850490999734e+03	1.669999999999999900e-23	3.657473816320028901e+08	2.574805752417055160e+01
-2.358513024306594819e+00	3.270220901168591432e+00	6.818470463603190090e+00	1.612867719289758270e+03	1.669999999999999900e-23	3.520753195389068127e+08	2.705677445293776273e+01
-2.392061570649443247e+00	3.329297897283237884e+00	6.891848859381945580e+00	1.553304104085273821e+03	1.669999999999999900e-23	3.390730884165391922e+08	2.842893500976645171e+01
-2.425693945917999805e+00	3.388675036863503465e+00	6.964946083417215661e+00	1.496623724805610664e+03	1.669999999999999900e-23	3.267002431994115710e+08	2.986725610839638634e+01
-2.459409140933966231e+00	3.448349930116702655e+00	7.037762142107347074e+00	1.442654541848905410e+03	1.669999999999999900e-23	3.149192291041557789e+08	3.137455386524507972e+01
-2.493206162722315433e+00	3.508320223298544427e+00	7.110297037460182601e+00	1.391236673745204826e+03	1.669999999999999900e-23	3.036951453642991781e+08	3.295374633455710267e+01
-2.527084034746968744e+00	3.568583598724240691e+00	7.182550765967558704e+00	1.342221413007346200e+03	1.669999999999999900e-23	2.929955303988736868e+08	3.460785633366599967e+01
-2.561041795601284310e+00	3.629137772712605958e+00	7.254523319938413373e+00	1.295470328139808771e+03	1.669999999999999900e-23	2.827901657885774970e+08	3.634001425551505804e+01
-2.595078498810144740e+00	3.689980495025050100e+00	7.326214687123743907e+00	1.250854434069871331e+03	1.669999999999999900e-23	2.730508951879454255e+08	3.815346096765363626e+01
-2.629193212841174354e+00	3.751109548599806054e+00	7.397624850009099973e+00	1.208253462010701696e+03	1.669999999999999900e-23	2.637514649426646531e+08	4.005155076868135211e+01
-2.663385019573238477e+00	3.812522747198462625e+00	7.468753787651741582e+00	1.167555172710238594e+03	1.669999999999999900e-23	2.548673741776407063e+08	4.203775431890034042e+01
-2.697653014629340262e+00	3.874217935583949668e+00	7.539601474519157520e+00	1.128654729242569147e+03	1.669999999999999900e-23	2.463757378826840222e+08	4.411566169631995393e+01
-2.731996306890506876e+00	3.936192988597638998e+00	7.610167880670067220e+00	1.091454160295129896e+03	1.669999999999999900e-23	2.382551697526662946e+08	4.628898546100794675e+01
-2.766414017682907733e+00	3.998445809789351379e+00	7.680452972535223743e+00	1.055861811948208697e+03	1.669999999999999900e-23	2.304856625156433880e+08	4.856156374231257189e+01
-2.800905280832415301e+00	4.060974331241964386e+00	7.750456712251615699e+00	1.021791899056271973e+03	1.669999999999999900e-23	2.230484900032109916e+08	5.093736341186190941e+01
-2.835469241991368072e+00	4.123776512402203664e+00	7.820179058261785165e+00	9.891640615239805356e+02	1.669999999999999900e-23	2.159261102893286943e+08	5.342048325889059157e+01
-2.870105058471662751e+00	4.186850339613242156e+00	7.889619965065642226e+00	9.579029678112359534e+02	1.669999999999999900e-23	2.091020791388404369e+08	5.601515723259118573e+01
-2.904811898783963731e+00	4.250193825247280621e+00	7.958779383502959881e+00	9.279379543059330899e+02	1.669999999999999900e-23	2.025609712856105566e+08	5.872575770655708993e+01
-2.939588942216007972e+00	4.313805006895741201e+00	8.027657260994276456e+00	8.992027003775760932e+02	1.669999999999999900e-23	1.962883094994889796e+08	6.155679878176173503e+01
-2.974435378994631396e+00	4.377681947376329319e+00	8.096253540761464862e+00	8.716349052581030037e+02	1.669999999999999900e-23	1.902704940521405041e+08	6.451293966633514287e+01
-3.009350409279707428e+00	4.441822733120359246e+00	8.164568163152750913e+00	8.451760118667205006e+02	1.669999999999999900e-23	1.844947424303528070e+08	6.759898801253415002e+01
-3.044333243403630984e+00	4.506225474298204858e+00	8.232601064755677100e+00	8.197709507395526316e+02	1.669999999999999900e-23	1.789490334380543530e+08	7.081990337266729796e+01
-3.079383101257549882e+00	4.570888303759772953e+00	8.300352179067955305e+00	7.953679006202561368e+02	1.669999999999999900e-23	1.736220549352799952e+08	7.418080062951892728e+01
-3.114499212189589805e+00	4.635809376694772332e+00	8.367821436254319067e+00	7.719180627016140761e+02	1.669999999999999900e-23	1.685031545570288002e+08	7.768695349621363277e+01
-3.149680814955332586e+00	4.700986870373918158e+00	8.435008762806729621e+00	7.493754585547711713e+02	1.669999999999999900e-23	1.635822956029331684e+08	8.134379805543385089e+01
-3.184927156956715244e+00	4.766418982891801548e+00	8.501914082559885344e+00	7.276967431935804598e+02	1.669999999999999900e-23	1.588500162307938933e+08	8.515693626886837819e+01
-3.220237494332996775e+00	4.832103933112702698e+00	8.568537316128269410e+00	7.068410288456714170e+02	1.669999999999999900e-23	1.542973909873017073e+08	8.913213958578081986e+01
-3.255611091779422317e+00	4.898039960239784385e+00	8.634878380853363566e+00	6.867697296203849646e+02	1.669999999999999900e-23	1.499159969003672004e+08	9.327535255988161111e+01
-3.291047222107159165e+00	4.964225323020388991e+00	8.700937191273443005e+00	6.674464028551922183e+02	1.669999999999999900e-23	1.456978788463919759e+08	9.759269646781508811e+01
-3.326545166084229344e+00	5.030658299352952945e+00	8.766713659065533903e+00	6.488366194673834570e+02	1.669999999999999900e-23	1.416355212491440773e+08	1.020904729780665718e+02
-3.362104212258911762e+00	5.097337185873399790e+00	8.832207693032462004e+00	6.309078308731536708e+02	1.669999999999999900e-23	1.377218190293249488e+08	1.067751678433490099e+02
-3.397723656831447947e+00	5.164260297614746698e+00	8.897419199003660850e+00	6.136292487426961770e+02	1.669999999999999900e-23	1.339500513561279625e+08	1.116534546221155892e+02
-3.433402803485666954e+00	5.231425967614314665e+00	8.962348079819006941e+00	5.969717470269316664e+02	1.669999999999999900e-23	1.303138602605058998e+08	1.167321984187005199e+02
-3.469140962907492298e+00	5.298832546074609517e+00	9.026994235969375779e+00	5.809077406120420619e+02	1.669999999999999900e-23	1.268072241464866698e+08	1.220184596055176627e+02
-3.504937452789403718e+00	5.366478400223071432e+00	9.091357565265498764e+00	5.654111025637107559e+02	1.669999999999999900e-23	1.234244397262940109e+08	1.275194976182780096e+02
-3.540791597778262023e+00	5.434361914095935830e+00	9.155437962621878256e+00	5.504570729639034425e+02	1.669999999999999900e-23	1.201601021201914549e+08	1.332427747657732766e+02
-3.576702729066544073e+00	5.502481487812420191e+00	9.219235320587534588e+00	5.360221762233663867e+02	1.669999999999999900e-23	1.170090868065030575e+08	1.391959600095337350e+02
-3.612670184449245703e+00	5.570835537521989345e+00	9.282749528923908144e+00	5.220841410351686136e+02	1.669999999999999900e-23	1.139665321481519043e+08	1.453869328173851443e+02
-3.648693307964840038e+00	5.639422494755311099e+00	9.345980475060317261e+00	5.086218338782607589e+02	1.669999999999999900e-23	1.110278248770519346e+08	1.518237869742594057e+02
-3.684771449841325097e+00	5.708240806218173979e+00	9.408928043919486228e+00	4.956151874793582124e+02	1.669999999999999900e-23	1.081885844779448509e+08	1.585148344448104467e+02
-3.720903966370027849e+00	5.777288933484727274e+00	9.471592117898401497e+00	4.830451408767432326e+02	1.669999999999999900e-23	1.054446501048373878e+08	1.654686092369662731e+02
-3.757090219757087013e+00	5.846565352661090564e+00	9.533972576909066632e+00	4.708935809631838652e+02	1.669999999999999900e-23	1.027920678203171343e+08	1.726938712702888665e+02
-3.793329577812460496e+00	5.916068553815090780e+00	9.596069298783225676e+00	4.591432878397046125e+02	1.669999999999999900e-23	1.002270786667450517e+08	1.801996102222769878e+02
-3.829621414102466925e+00	5.985797041083092296e+00	9.657882158669021777e+00	4.477778838817141036e+02	1.669999999999999900e-23	9.774610754782380164e+07	1.879950494557408547e+02
-3.865965107399162104e+00	6.055749331754839204e+00	9.719411029993404227e+00	4.367817834512320019e+02	1.669999999999999900e-23	9.534575225120422244e+07	1.960896498291648697e+02
-3.902360042085342151e+00	6.125923956755226385e+00	9.780655783295948424e+00	4.261401552936785038e+02	1.669999999999999900e-23	9.302277524002395570e+07	2.044931136756048318e+02
-3.938805607550058596e+00	6.196319459654390904e+00	9.841616287337823010e+00	4.158388736452773742e+02	1.669999999999999900e-23	9.077409298006886244e+07	2.132153886009202495e+02
-3.975301198425560845e+00	6.266934396910085248e+00	9.902292408318190908e+00	4.058644822842585427e+02	1.669999999999999900e-23	8.859676809245610237e+07	2.222666714336503162e+02
-4.011846214162305024e+00	6.337767337143350943e+00	9.962684010603954476e+00	3.962041572266205662e+02	1.669999999999999900e-23	8.648800121043597162e+07	2.316574120442890319e+02
-4.048440059169117866e+00	6.408816861244862828e+00	1.002279095616999882e+01	3.868456716918976781e+02	1.669999999999999900e-23	8.444512333171647787e+07	2.413983172703030391e+02
-4.085082142521506476e+00	6.480081561849723393e+00	1.008261310504328989e+01	3.777773672548253785e+02	1.669999999999999900e-23	8.246558952111713588e+07	2.515003547458810544e+02
